codiceistat,siglaprov,comune,localita,indirizzo,long,lat
051006,AR,CAPOLONA,CASTELLUCCIO,STRADA PROVINCIALE DELLO SPICCHIO (N.56),11.827924,43.522908
051006,AR,CAPOLONA,IL PINO,STRADA PROVINCIALE DELLO SPICCHIO (N.56),11.847403,43.560265
051006,AR,CAPOLONA,,STRADA PROVINCIALE DELLO SPICCHIO (N.56),11.834273,43.538341
051006,AR,CAPOLONA,CAPOLONA,STRADA PROVINCIALE (N.58),11.866932,43.577222
051006,AR,CAPOLONA,,STRADA PROVINCIALE (N.58),11.871581,43.586163
051006,AR,CAPOLONA,VADO,VADO,11.843613,43.526393
051006,AR,CAPOLONA,,VADO,11.841487,43.526326
051006,AR,CAPOLONA,,VEZZA,11.807236,43.569212
051006,AR,CAPOLONA,,VIA ALDO MORO,11.848016,43.564528
051006,AR,CAPOLONA,CAPOLONA,VIA ALLENDE,11.856843,43.564438
051006,AR,CAPOLONA,CAPOLONA,VIA ANTONIO GRAMSCI,11.862278,43.565660
051006,AR,CAPOLONA,CAPOLONA,VIA ARETINA,11.860037,43.562762
051006,AR,CAPOLONA,CAPOLONA,VIA BORSELLINO,11.866559,43.575365
051006,AR,CAPOLONA,CAPOLONA,VIA CALIANO,11.858934,43.564752
051006,AR,CAPOLONA,CASTELLUCCIO,VIA CAMILLO BENSO CONTE DI CAVOUR,11.832506,43.523455
051006,AR,CAPOLONA,CAPOLONA,VIA CATRIOLO,11.851150,43.562239
051006,AR,CAPOLONA,CAPOLONA,VIA CRISTOFORO COLOMBO,11.852935,43.563264
051006,AR,CAPOLONA,CAPOLONA,VIA D'ACQUISTO,11.865406,43.572003
051006,AR,CAPOLONA,CAPOLONA,VIA DANTE,11.864137,43.568111
051006,AR,CAPOLONA,CAPOLONA,VIA DEL PALLAIO,11.867522,43.572355
051006,AR,CAPOLONA,,VIA DELLO SPICCHIO,11.849871,43.562026
051006,AR,CAPOLONA,CAPOLONA,VIA DI BACIANO,11.867759,43.574415
051006,AR,CAPOLONA,CAPOLONA,VIA DON GIOVANNI MINZONI,11.863636,43.567191
051006,AR,CAPOLONA,CAPOLONA,VIA DONATI,11.851516,43.562963
051006,AR,CAPOLONA,CASTELLUCCIO,VIA ENRICO BERLINGUER,11.829431,43.523550
051006,AR,CAPOLONA,CAPOLONA,VIA FERMI,11.856516,43.564217
051006,AR,CAPOLONA,CAPOLONA,VIA GALILEI,11.867243,43.574035
051006,AR,CAPOLONA,CAPOLONA,VIA GARIBALDI,11.866251,43.574438
051006,AR,CAPOLONA,CAPOLONA,VIA GIOTTO,11.866980,43.572081
051006,AR,CAPOLONA,PIEVE SAN GIOVANNI,VIA GIOVANNI FALCONE,11.804879,43.534651
051006,AR,CAPOLONA,,VIA GIOVANNI FALCONE,11.805602,43.534570
051006,AR,CAPOLONA,CAPOLONA,VIA GIUSEPPE DI VITTORIO,11.865434,43.570884
051006,AR,CAPOLONA,CASTELLUCCIO,VIA GIUSEPPE MAZZINI,11.831878,43.523453
051006,AR,CAPOLONA,CAPOLONA,VIA GRAZIA DELEDDA,11.867443,43.574965
051006,AR,CAPOLONA,CASTELLUCCIO,VIA I MAGGIO,11.835419,43.524595
051006,AR,CAPOLONA,,VIA I MAGGIO,11.835199,43.524223
051006,AR,CAPOLONA,CAPOLONA,VIA LA CASELLA,11.862006,43.567688
051006,AR,CAPOLONA,,VIA LA CASELLA,11.863881,43.575755
051006,AR,CAPOLONA,,VIA LA VALLE,11.847353,43.537049
051006,AR,CAPOLONA,CAPOLONA,VIA MANZONI,11.866582,43.575906
051006,AR,CAPOLONA,CAPOLONA,VIA MARCONI,11.855889,43.563806
051006,AR,CAPOLONA,,VIA MARCONI GUGLIELMO,11.846094,43.569520
051006,AR,CAPOLONA,CAPOLONA,VIA MASACCIO,11.852313,43.563344
051006,AR,CAPOLONA,CAPOLONA,VIA MECENATE,11.854006,43.563544
051006,AR,CAPOLONA,CAPOLONA,VIA MICHELANGELO BUONARROTI,11.867415,43.574535
051006,AR,CAPOLONA,PIEVE SAN GIOVANNI,VIA MICHELANGELO BUONARROTI,11.803109,43.534789
051006,AR,CAPOLONA,,VIA MICHELANGELO BUONARROTI,11.801184,43.535829
051006,AR,CAPOLONA,CAPOLONA,VIA MONACO,11.852664,43.563509
051006,AR,CAPOLONA,CAPOLONA,VIA NERUDA,11.866250,43.576177
051006,AR,CAPOLONA,CAPOLONA,VIA PALMIRO TOGLIATTI,11.861105,43.564819
051006,AR,CAPOLONA,IL PINO,VIA PARADISO,11.846547,43.561275
051006,AR,CAPOLONA,CAPOLONA,VIA PETRARCA,11.857604,43.564353
051006,AR,CAPOLONA,CAPOLONA,VIA PIAVE,11.853238,43.563463
051006,AR,CAPOLONA,PIEVE SAN GIOVANNI,VIA PIEVALANDI,11.801959,43.534527
051006,AR,CAPOLONA,CAPOLONA,VIA POSTA VECCHIA,11.859300,43.562633
051006,AR,CAPOLONA,CAPOLONA,VIA PRIVATA,11.854925,43.564256
051006,AR,CAPOLONA,CAPOLONA,VIA REDI,11.851812,43.562709
051006,AR,CAPOLONA,CAPOLONA,VIA SANDRO PERTINI,11.859418,43.564484
051006,AR,CAPOLONA,CAPOLONA,VIA SIGNORELLI,11.856429,43.564658
051006,AR,CAPOLONA,CAPOLONA,VIA TIRATOI,11.859733,43.562757
051006,AR,CAPOLONA,CAPOLONA,VIA TOBAGI,11.855202,43.563287
051006,AR,CAPOLONA,CAPOLONA,VIA TORTELLI,11.866888,43.574864
051006,AR,CAPOLONA,CAPOLONA,VIA VITTORIO VENETO,11.855829,43.562786
051006,AR,CAPOLONA,,VIA VITTORIO VENETO,11.850761,43.562024
051006,AR,CAPOLONA,CASTELLUCCIO,VIA 2 GIUGNO,11.832531,43.523420
051006,AR,CAPOLONA,CAPOLONA,VIALE DELLA STAZIONE,11.867165,43.573548
051006,AR,CAPOLONA,CASTELLUCCIO,ZONA INDUSTRIALE,11.834220,43.522150
051007,AR,CAPRESE MICHELANGELO,,CA' D' ORAZIO,11.977557,43.639678
051007,AR,CAPRESE MICHELANGELO,TRECCIANO,CA' D' UCCELLO,11.973856,43.634053
051007,AR,CAPRESE MICHELANGELO,,CA' DEL FOSSO,11.977557,43.639678
051007,AR,CAPRESE MICHELANGELO,,CA' DEL TOPO,11.975455,43.656925
051007,AR,CAPRESE MICHELANGELO,,CA' DELLA DETTA,11.977557,43.639678
051007,AR,CAPRESE MICHELANGELO,COLLE,CA' DI FERRO,11.990966,43.624585
051007,AR,CAPRESE MICHELANGELO,,CA' DI FRASCONE,11.977557,43.639678
051007,AR,CAPRESE MICHELANGELO,FAGGETO,LOCALITA' ALPE DELLA FAGGETA,11.954900,43.621926
051007,AR,CAPRESE MICHELANGELO,BACCANELLO,LOCALITA' BACCANELLA,11.974675,43.651327
051007,AR,CAPRESE MICHELANGELO,,LOCALITA' BENCINO,11.977557,43.639678
051007,AR,CAPRESE MICHELANGELO,,LOCALITA' BIGIARINO,11.991754,43.620472
051007,AR,CAPRESE MICHELANGELO,BORGONUOVO,LOCALITA' BORGONUOVO,11.996426,43.624473
051007,AR,CAPRESE MICHELANGELO,LAMA,LOCALITA' BOZIE,11.973246,43.647349
051007,AR,CAPRESE MICHELANGELO,,LOCALITA' CAMANZONE,11.977557,43.639678
051007,AR,CAPRESE MICHELANGELO,,LOCALITA' CAPANNO DEI ROMAGNOLI,11.977557,43.639678
051007,AR,CAPRESE MICHELANGELO,,LOCALITA' CAPANNO DEL LUPO,11.977557,43.639678
051007,AR,CAPRESE MICHELANGELO,BACCANELLO,LOCALITA' CARBONCHIA,11.974675,43.651327
051007,AR,CAPRESE MICHELANGELO,,LOCALITA' CASARMATA,11.977557,43.639678
051007,AR,CAPRESE MICHELANGELO,,LOCALITA' CASINA FAETA,11.977557,43.639678
051007,AR,CAPRESE MICHELANGELO,,LOCALITA' CASINA SALUTIO,11.975455,43.656925
051007,AR,CAPRESE MICHELANGELO,,LOCALITA' CASINA SILVANI,11.977557,43.639678
051007,AR,CAPRESE MICHELANGELO,,LOCALITA' CENTINA,11.977557,43.639678
051007,AR,CAPRESE MICHELANGELO,FRAGAIOLO,LOCALITA' CENTOSOLDI,11.955634,43.651407
051007,AR,CAPRESE MICHELANGELO,,LOCALITA' CHIASSAIO,11.990450,43.651595
051007,AR,CAPRESE MICHELANGELO,,LOCALITA' CIAPPI,11.977557,43.639678
051007,AR,CAPRESE MICHELANGELO,CAPRESE MICHELANGELO,LOCALITA' CUPIGLIA,11.985159,43.641352
051007,AR,CAPRESE MICHELANGELO,,LOCALITA' FAETA,11.977557,43.639678
051007,AR,CAPRESE MICHELANGELO,,LOCALITA' FONTEMORO,11.977557,43.639678
051007,AR,CAPRESE MICHELANGELO,FRAGAIOLO,LOCALITA' FRAGAIOLO,11.955634,43.651407
051007,AR,CAPRESE MICHELANGELO,,LOCALITA' GIUNCAIE,11.977557,43.639678
051007,AR,CAPRESE MICHELANGELO,,LOCALITA' GORFI,11.977557,43.639678
051007,AR,CAPRESE MICHELANGELO,,LOCALITA' GREPPO SAN PAOLO,11.991754,43.620472
051007,AR,CAPRESE MICHELANGELO,,LOCALITA' GRUFFOLI,11.977557,43.639678
051007,AR,CAPRESE MICHELANGELO,TRECCIANO,LOCALITA' LA CASA,11.973856,43.634053
051007,AR,CAPRESE MICHELANGELO,,LOCALITA' LA CATANNA,11.977557,43.639678
051007,AR,CAPRESE MICHELANGELO,,LOCALITA' LA CRETA,11.977557,43.639678
051007,AR,CAPRESE MICHELANGELO,,LOCALITA' LA MARCA,11.977557,43.639678
051007,AR,CAPRESE MICHELANGELO,,LOCALITA' LAMACCIA,11.991754,43.620472
051007,AR,CAPRESE MICHELANGELO,BORGONUOVO,LOCALITA' MADERA,11.996426,43.624473
051007,AR,CAPRESE MICHELANGELO,TRECCIANO,LOCALITA' MARCOLE,11.973856,43.634053
051007,AR,CAPRESE MICHELANGELO,,LOCALITA' MAZZOLE,11.977557,43.639678
051007,AR,CAPRESE MICHELANGELO,,LOCALITA' MOGGIBIANO,11.977557,43.639678
051007,AR,CAPRESE MICHELANGELO,,LOCALITA' MOLINO CARBONCHIA,11.977557,43.639678
051007,AR,CAPRESE MICHELANGELO,CASATO,LOCALITA' MOLINO FUNGAIA,12.002122,43.617040
051007,AR,CAPRESE MICHELANGELO,,LOCALITA' MOLINO PONTE SINGERNA,11.994740,43.644154
051007,AR,CAPRESE MICHELANGELO,,LOCALITA' MOLINO SELVADONICA,11.977557,43.639678
051007,AR,CAPRESE MICHELANGELO,CASATO,LOCALITA' OLMO,12.002122,43.617040
051007,AR,CAPRESE MICHELANGELO,PAPIANO,LOCALITA' PAPIANO,12.013033,43.597066
051007,AR,CAPRESE MICHELANGELO,,LOCALITA' PIANORA,11.977557,43.639678
051007,AR,CAPRESE MICHELANGELO,,LOCALITA' PICCONI,11.977557,43.639678
051007,AR,CAPRESE MICHELANGELO,,LOCALITA' POIANO,11.975455,43.656925
051007,AR,CAPRESE MICHELANGELO,SAN CRISTOFORO-CARONI,LOCALITA' PRIELLO,11.995830,43.615494
051007,AR,CAPRESE MICHELANGELO,,LOCALITA' RADICATA,11.977557,43.639678
051007,AR,CAPRESE MICHELANGELO,,LOCALITA' RANCOLI,11.977557,43.639678
051007,AR,CAPRESE MICHELANGELO,,LOCALITA' ROVALZA,11.975455,43.656925
051007,AR,CAPRESE MICHELANGELO,,LOCALITA' SALUTIO,11.975455,43.656925
051007,AR,CAPRESE MICHELANGELO,SAN CRISTOFORO-CARONI,LOCALITA' SAN CRISTOFORO,11.995830,43.615494
051007,AR,CAPRESE MICHELANGELO,,LOCALITA' SAN POLO,11.991754,43.620472
051007,AR,CAPRESE MICHELANGELO,,LOCALITA' SELVA PERUGINA,11.977557,43.639678
051007,AR,CAPRESE MICHELANGELO,,LOCALITA' SELVADONICA,11.977557,43.639678
051007,AR,CAPRESE MICHELANGELO,,LOCALITA' SIMONICCHI,11.955336,43.661544
051007,AR,CAPRESE MICHELANGELO,,LOCALITA' STERPAIA,11.977557,43.639678
051007,AR,CAPRESE MICHELANGELO,STIFINO,LOCALITA' STIFINO,11.961946,43.648399
051007,AR,CAPRESE MICHELANGELO,,LOCALITA' STRAPOLINO ALTO,11.977557,43.639678
051007,AR,CAPRESE MICHELANGELO,,LOCALITA' TIFI,11.990450,43.651595
051007,AR,CAPRESE MICHELANGELO,,LOCALITA' TORRE,11.977557,43.639678
051007,AR,CAPRESE MICHELANGELO,,LOCALITA' TOZZETTINO,11.994740,43.644154
051007,AR,CAPRESE MICHELANGELO,,LOCALITA' TOZZETTO,11.977557,43.639678
051007,AR,CAPRESE MICHELANGELO,,LOCALITA' TRADOZIO,11.977557,43.639678
051007,AR,CAPRESE MICHELANGELO,,LOCALITA' TRAMOSCANO,11.955336,43.661544
051007,AR,CAPRESE MICHELANGELO,VALBONCIONE,LOCALITA' VALBONCIONE,11.955235,43.645498
051007,AR,CAPRESE MICHELANGELO,,LOCALITA' VESTEBBIA,11.955336,43.661544
051007,AR,CAPRESE MICHELANGELO,,LOCALITA' VIGNO,11.977557,43.639678
051007,AR,CAPRESE MICHELANGELO,,LOCALITA' ZENZANO,11.977557,43.639678
051007,AR,CAPRESE MICHELANGELO,,LOCALITA' ZUCCHETTO,11.977557,43.639678
051007,AR,CAPRESE MICHELANGELO,,STRADA COMUNALE CAPRESE FAETA,11.989251,43.636559
051007,AR,CAPRESE MICHELANGELO,CAPRESE MICHELANGELO,STRADA COMUNALE CAPRESE LA FAGGETA,11.985333,43.639497
051007,AR,CAPRESE MICHELANGELO,,STRADA COMUNALE CAPRESE LA FAGGETA,11.981876,43.638110
051007,AR,CAPRESE MICHELANGELO,CAPRESE MICHELANGELO,STRADA COMUNALE CAPRESE MICHELANGELO FOSSO DA BAGNO,11.986971,43.641331
051007,AR,CAPRESE MICHELANGELO,,STRADA COMUNALE CAPRESE MICHELANGELO FOSSO DA BAGNO,11.986012,43.635993
051007,AR,CAPRESE MICHELANGELO,PONTE SINGERNA,STRADA COMUNALE DI PONTE SINGERNA,11.998595,43.645845
051007,AR,CAPRESE MICHELANGELO,,STRADA COMUNALE DI PONTE SINGERNA,11.998780,43.645309
051007,AR,CAPRESE MICHELANGELO,LAMA,STRADA COMUNALE LAMA FRAGAIOLO,11.973627,43.646365
051007,AR,CAPRESE MICHELANGELO,,STRADA COMUNALE LAMA FRAGAIOLO,11.972132,43.646000
051007,AR,CAPRESE MICHELANGELO,,STRADA PROVINCIALE CAPRESE CHIUSI,11.957930,43.674355
